departamento,provincia,distrito,C_CODI_AGRUPOL,AGRUPACION,TOTAL_VOTOS,POR_VALIDOS,POR_EMITIDOS,NOMBREe_CANDIDATO,updated,avance
CAJAMARCA,CELENDIN,CHUMUCH,14,PARTIDO POLITICO NACIONAL PERU LIBRE,945,91.04,87.097,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,948,45.424,41.146,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PASCO,DANIEL ALCIDES CARRION,CHACAYAN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,949,87.064,82.738,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,MACATE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,952,51.993,49.609,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,CHAMBARA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,952,59.463,55.901,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PASCO,PASCO,HUACHON,7,FUERZA POPULAR,954,49.765,47.251,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,7,FUERZA POPULAR,954,14.161,13.444,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PIURA,AYABACA,MONTERO,7,FUERZA POPULAR,956,30.035,28.631,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,ACOBAMBA,CAJA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,957,79.419,75.177,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,QUISPICANCHI,OROPESA,7,FUERZA POPULAR,958,18.209,17.274,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,OTUZCO,MACHE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,962,50.658,47.647,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,PICOTA,BUENOS AIRES,14,PARTIDO POLITICO NACIONAL PERU LIBRE,962,47.296,44.393,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,QUISPICANCHI,URCOS,7,FUERZA POPULAR,963,13.331,12.608,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PASCO,PASCO,HUACHON,14,PARTIDO POLITICO NACIONAL PERU LIBRE,963,50.235,47.697,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,964,74.268,71.302,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PASCO,OXAPAMPA,CHONTABAMBA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,964,35.81,34.515,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
TACNA,TACNA,PALCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,964,86.071,83.972,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,AREQUIPA,QUEQUEÑA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,966,78.219,74.365,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,YUNGUYO,YUNGUYO,7,FUERZA POPULAR,966,6.674,6.37,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,CONCEPCION,14,PARTIDO POLITICO NACIONAL PERU LIBRE,968,85.816,82.383,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,PACHITEA,MOLINO,7,FUERZA POPULAR,968,15.781,14.698,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,LIMA,SANTA MARIA DEL MAR,7,FUERZA POPULAR,968,78.956,76.886,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,MARISCAL CACERES,PACHIZA,7,FUERZA POPULAR,972,44.142,40.585,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,LUYA,PISUQUIA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,973,63.47,59.84,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,973,92.667,88.214,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,LLAMA,7,FUERZA POPULAR,975,31.441,29.771,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,7,FUERZA POPULAR,975,24.603,22.575,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,JAUJA,SINCOS,7,FUERZA POPULAR,978,45.765,42.301,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,SANTA,CACERES DEL PERU,7,FUERZA POPULAR,980,38.431,34.703,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,CHINCHEROS,ONGOY,14,PARTIDO POLITICO NACIONAL PERU LIBRE,980,78.589,74.525,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,980,44.667,39.58,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,CORONGO,CUSCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,981,69.182,66.016,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LIMA,HUAURA,CALETA DE CARQUIN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,981,29.015,26.855,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,PICOTA,SAN HILARION,7,FUERZA POPULAR,983,46.632,43.904,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LORETO,PUTUMAYO,PUTUMAYO,7,FUERZA POPULAR,984,65.775,63.855,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,HUANCAPI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,987,92.243,89.973,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,CHILETE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,987,61.115,58.23,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
TUMBES,ZARUMILLA,PAPAYAL,14,PARTIDO POLITICO NACIONAL PERU LIBRE,988,27.165,25.871,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AMAZONAS,LUYA,OCALLI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,990,67.901,63.666,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,PATAZ,HUAYO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,990,68.135,60.886,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,COCHABAMBA,7,FUERZA POPULAR,993,34.696,32.547,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,GRAU,CURPAHUASI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,994,88.356,82.217,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,PUCARA,7,FUERZA POPULAR,994,29.426,27.828,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,BONGARA,YAMBRASBAMBA,7,FUERZA POPULAR,997,34.249,32.571,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,CONCEPCION,ORCOTUNA,7,FUERZA POPULAR,998,39,36.49,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
MADRE DE DIOS,MANU,MANU,14,PARTIDO POLITICO NACIONAL PERU LIBRE,998,82.822,77.364,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
UCAYALI,PURUS,PURUS,7,FUERZA POPULAR,998,74.036,70.881,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN MARCOS,JOSE SABOGAL,7,FUERZA POPULAR,1000,18.389,17.355,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CULLHUAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1001,71.5,67.091,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,PATAZ,BULDIBUYO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1002,56.61,52.516,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,LAMAS,RUMISAPA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1003,51.674,45.099,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,EL DORADO,SHATOJA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1003,65.598,62.105,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SAN PEDRO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1005,71.94,68.883,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,CONTUMAZA,7,FUERZA POPULAR,1007,29.104,26.983,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PASCO,OXAPAMPA,HUANCABAMBA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1007,27.157,26.169,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,ANTONIO RAYMONDI,LLAMELLIN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1008,85.424,78.444,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
MADRE DE DIOS,TAHUAMANU,TAHUAMANU,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1009,68.268,64.597,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AMAZONAS,CONDORCANQUI,NIEVA,7,FUERZA POPULAR,1010,13.203,12.587,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LAMBAYEQUE,CHICLAYO,ETEN PUERTO,7,FUERZA POPULAR,1010,65.33,61.623,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,PICOTA,PUCACACA,7,FUERZA POPULAR,1010,54.921,53.13,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,DOS DE MAYO,YANAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1011,75.787,70.306,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,AMBO,COLPAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1012,87.847,82.815,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,RIO GRANDE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1014,77.464,73.853,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1014,86.224,81.774,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1015,69.807,67.352,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1018,65.382,61.362,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LIMA,CANTA,CANTA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1020,55.435,53.125,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,CALLALLI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1022,91.413,88.028,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SANTO TOMAS,7,FUERZA POPULAR,1025,30.388,29.412,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANCA SANCOS,CARAPO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1026,92.266,86.949,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,SAN JUAN,7,FUERZA POPULAR,1026,34.733,32.284,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,CHUPURO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1028,73.115,68.901,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,PUCARA,7,FUERZA POPULAR,1029,24.867,22.882,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
UCAYALI,ATALAYA,TAHUANIA,7,FUERZA POPULAR,1030,37.826,33.726,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,UTCUBAMBA,YAMON,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1037,67.294,64.37,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,CABANACONDE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1039,84.13,80.919,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,SAN MARTIN,JUAN GUERRA,7,FUERZA POPULAR,1039,44.307,41.296,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1040,73.55,68.063,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,CHOROS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1041,75.709,72.746,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ICA,PALPA,RIO GRANDE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1041,57.166,55.343,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,CANAS,PAMPAMARCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1043,94.732,91.331,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,QUISPICANCHI,CAMANTI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1044,75.707,72.753,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1044,68.146,64.804,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,AMBO,TOMAY KICHWA,7,FUERZA POPULAR,1044,45.629,41.249,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,7,FUERZA POPULAR,1045,28.466,27.697,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,TAYACAJA,SALCAHUASI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1045,68.167,63.142,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1045,34.591,32.82,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,CARHUAZ,SAN MIGUEL DE ACO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1047,70.08,61.661,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,YUNGUYO,OLLARAYA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1048,85.972,80.368,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
MADRE DE DIOS,TAMBOPATA,INAMBARI,7,FUERZA POPULAR,1050,16.411,15.599,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,7,FUERZA POPULAR,1051,34.157,31.714,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN MIGUEL,LA FLORIDA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1053,71.101,65.363,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,CARHUAZ,ANTA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1054,67.956,64.663,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,HUANCAVELICA,ACORIA,7,FUERZA POPULAR,1054,10.255,9.708,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PASCO,PASCO,PALLANCHACRA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1056,79.879,77.137,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PIURA,SECHURA,CRISTO NOS VALGA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1057,45.326,43.57,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,7,FUERZA POPULAR,1059,49.096,44.533,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,SAÑO,7,FUERZA POPULAR,1059,34.778,32.756,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,LAMAS,BARRANQUITA,7,FUERZA POPULAR,1060,34.516,31.784,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN MIGUEL,NIEPOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1064,71.266,65.437,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJABAMBA,SITACOCHA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1066,37.601,34.701,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARI,HUACACHI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1067,88.991,84.481,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,RIOJA,POSIC,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1067,73.688,69.967,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,ANTABAMBA,ANTABAMBA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1068,85.577,78.414,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,TARMA,PALCAMAYO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1068,49.422,46.314,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1070,89.316,84.853,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PASCO,DANIEL ALCIDES CARRION,TAPUC,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1070,84.186,79.142,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,MELGAR,CUPI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1071,91.149,86.441,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
SAN MARTIN,PICOTA,BUENOS AIRES,7,FUERZA POPULAR,1072,52.704,49.469,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1075,90.871,86.484,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,POMABAMBA,POMABAMBA,7,FUERZA POPULAR,1077,16.615,15.186,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,SIHUAS,RAGASH,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1079,78.188,73.401,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,JOSE GALVEZ,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1080,70.542,64.709,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANUCO,HUACAYBAMBA,CANCHABAMBA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1080,84.573,79.529,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUALHUAS,7,FUERZA POPULAR,1083,40.156,37.947,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARAZ,JANGAS,7,FUERZA POPULAR,1084,34.391,31.384,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,LUCANAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1085,77.224,72.382,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,OCOÑA,7,FUERZA POPULAR,1086,47.115,43.597,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,BAÑOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1087,79.17,74.046,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,CHUNGUI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1090,86.922,82.701,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,TARMA,SAN PEDRO DE CAJAS,7,FUERZA POPULAR,1091,57.755,53.77,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,QUEROCOTILLO,7,FUERZA POPULAR,1093,24.88,24.144,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,TARMA,PALCAMAYO,7,FUERZA POPULAR,1093,50.578,47.398,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,CHUPACA,AHUAC,7,FUERZA POPULAR,1094,26.292,24.746,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1098,50.904,46.173,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,CHUPACA,YANACANCHA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1099,65.145,62.514,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,7,FUERZA POPULAR,1100,23.459,20.921,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,7,FUERZA POPULAR,1101,31.368,28.597,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,CARAVELI,7,FUERZA POPULAR,1101,60.329,57.047,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,MIRACOSTA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1102,79.167,75.739,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1103,89.894,82.746,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LORETO,MAYNAS,ALTO NANAY,7,FUERZA POPULAR,1103,69.899,68.002,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1104,68.401,59.037,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,CHINCHEROS,URANMARCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1107,78.734,74.196,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
JUNIN,YAULI,YAULI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1108,71.808,65.952,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AMAZONAS,UTCUBAMBA,JAMALCA,7,FUERZA POPULAR,1110,31.57,30.229,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,GRAU,GAMARRA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1111,78.794,74.815,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LORETO,UCAYALI,PAMPA HERMOSA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1112,55.268,53.053,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LORETO,ALTO AMAZONAS,JEBEROS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,1113,77.941,74.498,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
