departamento,provincia,distrito,CCODI_UBIGEO,CONTABILIZA,CONT_NORMAL,IMPUGNADA,ERROR_MAT,MESAS_INSTALADAS,ACTAS_PROCESADAS,SOL_NULIDAD,ILEGIBLE,PENDIENTE,OTRAS_OBS,SIN_DATOS,CONT_ANULADA,POR_PROCESAR,EXTRAVIADA,SINIESTRADA,INCOMPLETA,SIN_FIRMA,A_INSTALAR,MESAS_NO_INST,FUSIONADAS,NTOTAL_AUTO,MESAS_HABILES,TOT_CIUDADANOS_VOTARON,ELECTORES_HABIL,ELECTORES_HABIL_50,TOTAL_JEE,updated,avance
AREQUIPA,CAYLLOMA,TISCO,40217,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,879,1335,668,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,TUTI,40218,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,523,729,365,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,YANQUE,40219,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1496,1959,980,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,MAJES,40220,167,167,0,0,167,167,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,167,39233,49095,24548,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,CAMANA,40301,47,47,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,10055,13395,6698,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,40302,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2895,3778,1889,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,40303,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2257,3190,1595,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,MARISCAL CACERES,40304,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4448,5703,2852,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,40305,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4577,5886,2943,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,OCOÑA,40306,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2491,3463,1732,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,QUILCA,40307,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,671,864,432,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAMANA,SAMUEL PASTOR,40308,42,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,9536,12286,6143,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,CARAVELI,40401,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1930,2741,1371,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,ACARI,40402,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2307,3325,1663,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,ATICO,40403,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2522,3538,1769,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,ATIQUIPA,40404,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,354,482,241,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,BELLA UNION,40405,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1457,1910,955,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,CAHUACHO,40406,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,382,604,302,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,CHALA,40407,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,3880,5368,2684,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,CHAPARRA,40408,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1347,1891,946,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,HUANUHUANU,40409,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,954,1354,677,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,JAQUI,40410,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,881,1213,607,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,LOMAS,40411,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,667,1004,502,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,QUICACHA,40412,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,969,1368,684,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CARAVELI,YAUCA,40413,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1057,1415,708,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,APLAO,40501,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,5594,7375,3688,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,ANDAGUA,40502,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,571,818,409,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,AYO,40503,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,182,317,159,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,CHACHAS,40504,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,749,1493,747,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,CHILCAYMARCA,40505,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,512,855,428,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,CHOCO,40506,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,437,840,420,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,HUANCARQUI,40507,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1087,1484,742,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,MACHAGUAY,40508,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,364,539,270,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,ORCOPAMPA,40509,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2013,3431,1716,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,PAMPACOLCA,40510,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1176,1809,905,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,TIPAN,40511,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,253,373,187,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,URACA,40512,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,4108,5397,2699,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,UÑON,40513,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,115,175,88,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,VIRACO,40514,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,701,1053,527,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,40601,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1783,2629,1315,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,ANDARAY,40602,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,332,541,271,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,CAYARANI,40603,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1050,1956,978,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,CHICHAS,40604,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,291,562,281,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,IRAY,40605,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,388,614,307,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,SALAMANCA,40606,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,417,704,352,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,YANAQUIHUA,40607,10,10,0,0,11,11,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,11,1805,2698,1349,1,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,RIO GRANDE,40608,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1373,1982,991,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,ISLAY,MOLLENDO,40701,75,75,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,75,16422,21296,10648,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,ISLAY,COCACHACRA,40702,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,6209,7730,3865,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,ISLAY,DEAN VALDIVIA,40703,18,18,1,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,4307,5287,2644,1,2021-06-08T13:48:00Z,95.0021
AREQUIPA,ISLAY,ISLAY,40704,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,3003,3822,1911,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,ISLAY,MEJIA,40705,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1015,1267,634,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,ISLAY,PUNTA DE BOMBON,40706,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4487,5740,2870,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,COTAHUASI,40801,5,5,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,905,1382,691,2,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,ALCA,40802,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,944,1526,763,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,CHARCANA,40803,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,315,473,237,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,HUAYNACOTAS,40804,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1013,1663,832,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,PAMPAMARCA,40805,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,791,1222,611,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,PUYCA,40806,6,6,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,970,1741,871,1,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,QUECHUALLA,40807,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,215,362,181,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,SAYLA,40808,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,193,342,171,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,TAURIA,40809,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,153,257,129,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,TOMEPAMPA,40810,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,391,582,291,0,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,TORO,40811,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,302,516,258,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,AYACUCHO,50101,257,257,0,1,258,258,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,258,59557,76400,38200,1,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,ACOS VINCHOS,50102,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,3048,3921,1961,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,CARMEN ALTO,50103,63,63,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,63,15130,18695,9348,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,CHIARA,50104,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,3873,4800,2400,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,QUINUA,50105,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3704,4908,2454,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,50106,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1359,1859,930,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,50107,123,123,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,123,28392,35343,17672,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,50108,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,877,1286,643,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,VINCHOS,50109,47,47,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,10116,13201,6601,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,TAMBILLO,50110,14,14,0,0,16,16,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,16,3340,4072,2036,2,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,ACOCRO,50111,23,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,5205,6731,3366,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,SOCOS,50112,21,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,4858,6165,3083,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,OCROS,50113,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3145,4666,2333,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,PACAYCASA,50114,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1992,2433,1217,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,JESUS NAZARENO,50115,49,49,0,1,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,10719,13554,6777,1,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,50116,46,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,10729,13190,6595,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,CANGALLO,CANGALLO,50201,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3151,4643,2322,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,CANGALLO,CHUSCHI,50204,21,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,4016,5689,2845,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,CANGALLO,LOS MOROCHUCOS,50206,23,23,0,0,24,24,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,24,4983,6286,3143,1,2021-06-08T13:48:00Z,95.0021
AYACUCHO,CANGALLO,PARAS,50207,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2351,3980,1990,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,CANGALLO,TOTOS,50208,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1820,2930,1465,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,50211,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1132,1677,839,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,HUANTA,50301,103,103,1,0,104,104,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,104,21231,30734,15367,1,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,AYAHUANCO,50302,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,HUAMANGUILLA,50303,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2796,3755,1878,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,IGUAIN,50304,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,2126,2953,1477,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,LURICOCHA,50305,19,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,3664,5463,2732,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,SANTILLANA,50307,12,12,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2108,3474,1737,1,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,SIVIA,50308,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,26,0,0,0,26,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,LLOCHEGUA,50309,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,22,0,0,0,22,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,CANAYRE,50310,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,UCHURACCAY,50311,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,1743,2491,1246,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,PUCACOLPA,50312,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANTA,CHACA,50313,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1032,1355,678,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,SAN MIGUEL,50401,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,6112,9623,4812,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,ANCO,50402,18,18,0,0,18,18,0,0,9,0,0,0,9,0,0,0,0,27,0,0,0,27,2382,4810,2405,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,AYNA,50403,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,24,0,0,0,24,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,CHILCAS,50404,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,997,1525,763,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,CHUNGUI,50405,10,10,0,0,10,10,0,0,4,0,0,0,4,0,0,0,0,14,0,0,0,14,1318,2711,1356,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,TAMBO,50406,32,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,6229,9398,4699,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,LUIS CARRANZA,50407,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,729,1067,534,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,SANTA ROSA,50408,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,29,0,0,0,29,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,SAMUGARI,50409,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,21,0,0,0,21,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,ANCHIHUAY,50410,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LA MAR,ORONCCOY,50411,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,PUQUIO,50501,34,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,6933,9804,4902,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,AUCARA,50502,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1001,1916,958,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,CABANA,50503,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,549,837,419,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,CARMEN SALCEDO,50504,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,606,929,465,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,CHAVIÑA,50506,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1006,1599,800,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,CHIPAO,50508,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1216,2026,1013,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,HUAC-HUAS,50510,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,724,1204,602,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,LARAMATE,50511,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,772,1206,603,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,LEONCIO PRADO,50512,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,539,829,415,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,LUCANAS,50513,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1499,2139,1070,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,LLAUTA,50514,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,625,944,472,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,OCAÑA,50516,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1258,1974,987,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,OTOCA,50517,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,769,1270,635,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SANCOS,50520,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1281,2184,1092,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SAN JUAN,50521,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,344,530,265,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SAN PEDRO,50522,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1459,2368,1184,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,50524,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,296,441,221,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SANTA LUCIA,50525,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,429,722,361,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SAISA,50529,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,205,327,164,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,50531,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,578,979,490,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SAN CRISTOBAL,50532,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,955,1435,718,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,CORACORA,50601,28,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,5846,8164,4082,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,50604,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,373,736,368,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,CHUMPI,50605,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1124,1767,884,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,PACAPAUSA,50608,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,316,618,309,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,PULLO,50611,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1796,3170,1585,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,PUYUSCA,50612,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1134,1718,859,0,2021-06-08T13:48:00Z,95.0021
